chr3	3148063	+	1
chr3	3148337	+	2
chr3	3148367	+	1
chr3	3149360	+	1
chr3	3152314	+	1
chr3	3156809	+	1
chr3	3162724	+	1
chr3	3197492	+	1
chr3	3326676	+	1
chr3	3397705	+	1
chr3	3489429	+	1
chr3	3491304	+	1
chr3	3616607	+	1
chr3	3641943	+	1
chr3	3688789	+	1
chr3	3753809	+	1
chr3	3799471	+	1
chr3	3872524	+	1
chr3	4039157	+	1
chr3	4061874	+	1
chr3	4201235	+	1
chr3	4251975	+	1
chr3	4289326	+	1
chr3	4303302	+	1
chr3	4303304	+	1
chr3	4303314	+	2
chr3	4303321	+	1
chr3	4303330	+	2
chr3	4303331	+	3
chr3	4303333	+	3
chr3	4303337	+	1
chr3	4303344	+	2
chr3	4303345	+	1
chr3	4303362	+	1
chr3	4303363	+	3
chr3	4303364	+	2
chr3	4303365	+	1
chr3	4303366	+	7
chr3	4303367	+	15
chr3	4303369	+	1
chr3	4303371	+	2
chr3	4303377	+	2
chr3	4303383	+	1
chr3	4303384	+	3
chr3	4303385	+	7
chr3	4303386	+	1
chr3	4303392	+	2
chr3	4303395	+	1
chr3	4303576	+	1
chr3	4303604	+	1
chr3	4303617	+	2
chr3	4303620	+	1
chr3	4303961	+	1
chr3	4305416	+	1
chr3	4313748	+	1
chr3	4316437	+	1
chr3	4316641	+	1
chr3	4318890	+	1
chr3	4322569	+	1
chr3	4326461	+	1
chr3	4353895	+	1
chr3	4466866	+	1
chr3	4467311	+	1
chr3	4493346	+	3
chr3	4493348	+	3
chr3	4493453	+	1
chr3	4493469	+	1
chr3	4493476	+	1
chr3	4493496	+	1
chr3	4505131	+	1
chr3	4606029	+	1
chr3	4652184	+	1
chr3	4662153	+	1
chr3	4677616	+	1
chr3	4740871	+	1
chr3	4744824	+	1
chr3	4745235	+	1
chr3	4755478	+	1
chr3	4846239	+	1
chr3	4868610	+	1
chr3	4868643	+	1
chr3	4901078	+	1
chr3	4935309	+	1
chr3	4977630	+	1
chr3	4977651	+	1
chr3	4977820	+	1
chr3	4978472	+	1
chr3	4978473	+	1
chr3	4978486	+	1
chr3	4978809	+	1
chr3	4978920	+	1
chr3	4978976	+	1
chr3	4979397	+	1
chr3	4979425	+	2
chr3	4979432	+	1
chr3	4979433	+	7
chr3	4979434	+	1
chr3	4979435	+	36
chr3	4979436	+	4
chr3	4979439	+	5
chr3	4979440	+	2
chr3	4979443	+	1
chr3	4979447	+	1
chr3	4979448	+	1
chr3	4979450	+	3
chr3	4979453	+	1
chr3	4979455	+	3
chr3	4979457	+	31
chr3	4979458	+	9
chr3	4979461	+	31
chr3	4979463	+	1
chr3	4979466	+	7
chr3	4979467	+	2
chr3	4979468	+	11
chr3	4979470	+	5
chr3	4979471	+	1
chr3	4979473	+	2
chr3	4979474	+	2
chr3	4979475	+	4
chr3	4979477	+	10
chr3	4979479	+	4
chr3	4979484	+	18
chr3	4979486	+	3
chr3	4979487	+	33
chr3	4979488	+	1
chr3	4979490	+	1
chr3	4979492	+	1
chr3	4979494	+	1
chr3	4979499	+	1
chr3	4979500	+	1
chr3	4979506	+	1
chr3	4979507	+	9
chr3	4979510	+	10
chr3	4979511	+	1
chr3	4979519	+	1
chr3	4979523	+	3
chr3	4979567	+	1
chr3	4979568	+	1
chr3	4979589	+	1
chr3	4979625	+	1
chr3	4979725	+	1
chr3	4979736	+	2
chr3	4979773	+	2
chr3	4979961	+	1
chr3	4979962	+	2
chr3	4980005	+	1
chr3	4980020	+	1
chr3	4980322	+	1
chr3	4980618	+	1
chr3	4982849	+	1
chr3	4982904	+	1
chr3	4982905	+	1
chr3	4982924	+	1
chr3	4982946	+	1
chr3	4982948	+	2
chr3	4983078	+	1
chr3	4983207	+	1
chr3	4983338	+	1
chr3	4983419	+	1
chr3	4983590	+	1
chr3	4983891	+	1
chr3	4983977	+	1
chr3	4984074	+	1
chr3	4984243	+	1
chr3	4984261	+	1
chr3	4984285	+	1
chr3	4984286	+	1
chr3	4984428	+	1
chr3	4984461	+	1
chr3	4984506	+	1
chr3	4984507	+	1
chr3	4985843	+	1
chr3	5023786	+	1
chr3	5122229	+	1
chr3	5122235	+	1
chr3	5122238	+	4
chr3	5122241	+	2
chr3	5122243	+	1
chr3	5122245	+	1
chr3	5122247	+	4
chr3	5122249	+	1
chr3	5122250	+	2
chr3	5122251	+	1
chr3	5122252	+	1
chr3	5122253	+	6
chr3	5122254	+	1
chr3	5122255	+	1
chr3	5122256	+	3
chr3	5122258	+	1
chr3	5122259	+	9
chr3	5122260	+	1
chr3	5122261	+	2
chr3	5122262	+	6
chr3	5122263	+	2
chr3	5122264	+	1
chr3	5122265	+	1
chr3	5122267	+	3
chr3	5122269	+	1
chr3	5122270	+	2
chr3	5122271	+	12
chr3	5122272	+	1
chr3	5122273	+	5
chr3	5122274	+	3
chr3	5122275	+	2
chr3	5122276	+	1
chr3	5122277	+	4
chr3	5122278	+	12
chr3	5122279	+	1
chr3	5122280	+	20
chr3	5122281	+	1
chr3	5122283	+	4
chr3	5122284	+	3
chr3	5122285	+	26
chr3	5122286	+	7
chr3	5122287	+	6
chr3	5122288	+	15
chr3	5122289	+	6
chr3	5122290	+	220
chr3	5122291	+	13
chr3	5122292	+	22
chr3	5122293	+	5
chr3	5122294	+	7
chr3	5122295	+	6
chr3	5122297	+	3
chr3	5122298	+	2
chr3	5122299	+	57
chr3	5122300	+	1
chr3	5122301	+	1
chr3	5122302	+	2
chr3	5122303	+	2
chr3	5122304	+	25
chr3	5122305	+	68
chr3	5122306	+	15
chr3	5122308	+	1
chr3	5122309	+	38
chr3	5122310	+	2
chr3	5122311	+	12
chr3	5122312	+	10
chr3	5122313	+	17
chr3	5122314	+	4
chr3	5122315	+	24
chr3	5122316	+	7
chr3	5122317	+	17
chr3	5122318	+	26
chr3	5122319	+	4
chr3	5122320	+	3
chr3	5122321	+	15
chr3	5122322	+	2
chr3	5122324	+	8
chr3	5122327	+	2
chr3	5122331	+	1
chr3	5122334	+	18
chr3	5122337	+	5
chr3	5122339	+	1
chr3	5122341	+	9
chr3	5122342	+	1
chr3	5122345	+	4
chr3	5122347	+	1
chr3	5122350	+	4
chr3	5122352	+	2
chr3	5122355	+	1
chr3	5122360	+	1
chr3	5122361	+	1
chr3	5122364	+	1
chr3	5122371	+	1
chr3	5122376	+	1
chr3	5122378	+	1
chr3	5122386	+	1
chr3	5122393	+	1
chr3	5122442	+	1
chr3	5122496	+	3
chr3	5122497	+	1
chr3	5122520	+	1
chr3	5122523	+	1
chr3	5122545	+	1
chr3	5122550	+	1
chr3	5122561	+	1
chr3	5122679	+	1
chr3	5122826	+	1
chr3	5123094	+	1
chr3	5123132	+	1
chr3	5123856	+	1
chr3	5130533	+	1
chr3	5130906	+	1
chr3	5132934	+	1
chr3	5136614	+	1
chr3	5137409	+	1
chr3	5137707	+	1
chr3	5139937	+	1
chr3	5142267	+	1
chr3	5142739	+	1
chr3	5144592	+	1
chr3	5145318	+	2
chr3	5147004	+	1
chr3	5147909	+	1
chr3	5152425	+	1
chr3	5157212	+	1
chr3	5161183	+	1
chr3	5165589	+	1
chr3	5165674	+	1
chr3	5165904	+	1
chr3	5170535	+	1
chr3	5171625	+	1
chr3	5171832	+	1
chr3	5172156	+	1
chr3	5172183	+	1
chr3	5172207	+	3
chr3	5173148	+	1
chr3	5173840	+	1
chr3	5174041	+	1
chr3	5175971	+	1
chr3	5178342	+	1
chr3	5178721	+	1
chr3	5179037	+	1
chr3	5179047	+	1
chr3	5179103	+	2
chr3	5179140	+	1
chr3	5179285	+	1
chr3	5179359	+	1
chr3	5179423	+	1
chr3	5179740	+	1
chr3	5179848	+	1
chr3	5179948	+	1
chr3	5179976	+	1
chr3	5180294	+	1
chr3	5180477	+	1
chr3	5180639	+	1
chr3	5180679	+	1
chr3	5182249	+	1
chr3	5187538	+	1
chr3	5187553	+	1
chr3	5187626	+	1
chr3	5187645	+	1
chr3	5187647	+	2
chr3	5187648	+	1
chr3	5187649	+	1
chr3	5187656	+	1
chr3	5187658	+	3
chr3	5187660	+	1
chr3	5187661	+	6
chr3	5187663	+	1
chr3	5187670	+	4
chr3	5187672	+	2
chr3	5187674	+	2
chr3	5187675	+	4
chr3	5187676	+	2
chr3	5187682	+	1
chr3	5187683	+	7
chr3	5187685	+	7
chr3	5187687	+	2
chr3	5187690	+	2
chr3	5187691	+	1
chr3	5187692	+	1
chr3	5187695	+	1
chr3	5187696	+	2
chr3	5187698	+	3
chr3	5187701	+	12
chr3	5187702	+	2
chr3	5187704	+	19
chr3	5187705	+	50
chr3	5187706	+	2
chr3	5187708	+	1
chr3	5187710	+	1
chr3	5187711	+	2
chr3	5187716	+	5
chr3	5187717	+	1
chr3	5187721	+	2
chr3	5187723	+	3
chr3	5187729	+	1
chr3	5187731	+	12
chr3	5187732	+	6
chr3	5187733	+	7
chr3	5187739	+	3
chr3	5187742	+	2
chr3	5187746	+	1
chr3	5187753	+	2
chr3	5187757	+	1
chr3	5187775	+	1
chr3	5187798	+	1
chr3	5187804	+	1
chr3	5187830	+	1
chr3	5187976	+	1
chr3	5187996	+	1
chr3	5188032	+	1
chr3	5188112	+	1
chr3	5188460	+	1
chr3	5192920	+	1
chr3	5193139	+	1
chr3	5193875	+	2
chr3	5194784	+	1
chr3	5195141	+	1
chr3	5198753	+	1
chr3	5199622	+	1
chr3	5201014	+	1
chr3	5203018	+	1
chr3	5203068	+	4
chr3	5203084	+	1
chr3	5203119	+	1
chr3	5207154	+	1
chr3	5207178	+	3
chr3	5207236	+	1
chr3	5208194	+	1
chr3	5208274	+	1
chr3	5211190	+	1
chr3	5213410	+	1
chr3	5213462	+	2
chr3	5213463	+	2
chr3	5213932	+	1
chr3	5215301	+	1
chr3	5216027	+	1
chr3	5216615	+	1
chr3	5216725	+	1
chr3	5216816	+	1
chr3	5216899	+	2
chr3	5216995	+	1
chr3	5217050	+	1
chr3	5217206	+	1
chr3	5217299	+	1
chr3	5217502	+	1
chr3	5218073	+	1
chr3	5218206	+	1
chr3	5218247	+	1
chr3	5218298	+	1
chr3	5218322	+	1
chr3	5218345	+	2
chr3	5218351	+	1
chr3	5218409	+	1
chr3	5218448	+	1
chr3	5218776	+	2
chr3	5218777	+	1
chr3	5218786	+	1
chr3	5219022	+	1
chr3	5219069	+	1
chr3	5219070	+	1
chr3	5219129	+	1
chr3	5219233	+	1
chr3	5222713	+	1
chr3	5237072	+	1
chr3	5239105	+	1
chr3	5473450	+	1
chr3	5490983	+	1
chr3	5640788	+	1
chr3	5645344	+	1
chr3	5748132	+	1
chr3	5809339	+	1
chr3	5895182	+	1
chr3	5953314	+	1
chr3	5970488	+	1
chr3	6128055	+	1
chr3	6232155	+	1
chr3	6507793	+	1
chr3	6510502	+	1
chr3	6714521	+	1
chr3	6961247	+	1
chr3	7269693	+	1
chr3	7431963	+	1
chr3	7578113	+	1
chr3	7654884	+	1
chr3	7852697	+	1
chr3	7862669	+	1
chr3	8178217	+	1
chr3	8473080	+	1
chr3	8486224	+	1
chr3	8501611	+	1
chr3	8501767	+	1
chr3	8501786	+	1
chr3	8501794	+	1
chr3	8501796	+	1
chr3	8501798	+	1
chr3	8501805	+	1
chr3	8501819	+	1
chr3	8501821	+	51
chr3	8501823	+	14
chr3	8501824	+	4
chr3	8501825	+	3
chr3	8501826	+	1
chr3	8501838	+	1
chr3	8501845	+	1
chr3	8501846	+	1
chr3	8501850	+	1
chr3	8501851	+	1
chr3	8501852	+	6
chr3	8501853	+	8
chr3	8501855	+	2
chr3	8501856	+	5
chr3	8501860	+	1
chr3	8501867	+	2
chr3	8501870	+	2
chr3	8501871	+	1
chr3	8501876	+	4
chr3	8501879	+	2
chr3	8501883	+	2
chr3	8501884	+	1
chr3	8501886	+	1
chr3	8501901	+	1
chr3	8501908	+	1
chr3	8501909	+	1
chr3	8501911	+	1
chr3	8501949	+	1
chr3	8504894	+	1
chr3	8508861	+	1
chr3	8519167	+	1
chr3	8530306	+	1
chr3	8532790	+	1
chr3	8537405	+	1
chr3	8537410	+	1
chr3	8537563	+	1
chr3	8544020	+	1
chr3	8550455	+	1
chr3	8554341	+	1
chr3	8554797	+	1
chr3	8555393	+	1
chr3	8557671	+	1
chr3	8562646	+	1
chr3	8565538	+	1
chr3	8568504	+	1
chr3	8568743	+	1
chr3	8652928	+	1
chr3	8656880	+	1
chr3	8667763	+	1
chr3	8703689	+	1
chr3	8741984	+	1
chr3	8762737	+	1
chr3	8767814	+	1
chr3	8767991	+	1
chr3	8768011	+	1
chr3	8768015	+	1
chr3	8768067	+	1
chr3	8768214	+	2
chr3	8768309	+	1
chr3	8768311	+	1
chr3	8768382	+	1
chr3	8768520	+	1
chr3	8768562	+	1
chr3	8778679	+	1
chr3	8846363	+	1
chr3	8848926	+	1
chr3	8848970	+	1
chr3	8852070	+	1
chr3	8869738	+	1
chr3	8869932	+	1
chr3	8869988	+	1
chr3	8891371	+	1
chr3	8891590	+	1
chr3	8951177	+	1
chr3	8963017	+	1
chr3	8963584	+	3
chr3	8963587	+	1
chr3	9059891	+	1
chr3	9134018	+	1
chr3	9272948	+	1
chr3	9348727	+	1
chr3	9348728	+	1
chr3	9362867	+	1
chr3	9363033	+	1
chr3	9363035	+	1
chr3	9363038	+	2
chr3	9363039	+	4
chr3	9363040	+	6
chr3	9363041	+	4
chr3	9363042	+	3
chr3	9363043	+	1
chr3	9363044	+	2
chr3	9363045	+	2
chr3	9363046	+	2
chr3	9363047	+	1
chr3	9363048	+	4
chr3	9363049	+	1
chr3	9363050	+	13
chr3	9363051	+	6
chr3	9363052	+	21
chr3	9363053	+	6
chr3	9363054	+	6
chr3	9363055	+	11
chr3	9363057	+	6
chr3	9363058	+	6
chr3	9363059	+	3
chr3	9363060	+	1
chr3	9363061	+	3
chr3	9363062	+	20
chr3	9363063	+	12
chr3	9363064	+	3
chr3	9363065	+	38
chr3	9363066	+	6
chr3	9363067	+	11
chr3	9363068	+	20
chr3	9363069	+	1
chr3	9363070	+	6
chr3	9363072	+	3
chr3	9363076	+	4
chr3	9363078	+	2
chr3	9363079	+	4
chr3	9363080	+	3
chr3	9363081	+	8
chr3	9363082	+	1
chr3	9363083	+	4
chr3	9363086	+	15
chr3	9363090	+	1
chr3	9363091	+	1
chr3	9363093	+	1
chr3	9363094	+	3
chr3	9363104	+	3
chr3	9363110	+	1
chr3	9363111	+	1
chr3	9363115	+	1
chr3	9363128	+	1
chr3	9363162	+	1
chr3	9363197	+	1
chr3	9363201	+	1
chr3	9363266	+	1
chr3	9363359	+	3
chr3	9363381	+	1
chr3	9363419	+	1
chr3	9363723	+	1
chr3	9364624	+	1
chr3	9365047	+	1
chr3	9365309	+	1
chr3	9366927	+	1
chr3	9374552	+	1
chr3	9374721	+	1
chr3	9375043	+	2
chr3	9376522	+	1
chr3	9377872	+	1
chr3	9379561	+	1
chr3	9382087	+	1
chr3	9383212	+	1
chr3	9385036	+	1
chr3	9385187	+	1
chr3	9385945	+	1
chr3	9389050	+	1
chr3	9396224	+	1
chr3	9396320	+	2
chr3	9396321	+	3
chr3	9396322	+	3
chr3	9396323	+	2
chr3	9396324	+	1
chr3	9396325	+	1
chr3	9397163	+	1
chr3	9397605	+	1
chr3	9397606	+	1
chr3	9397607	+	1
chr3	9397609	+	3
chr3	9397610	+	3
chr3	9397611	+	1
chr3	9397613	+	32
chr3	9397614	+	2
chr3	9397616	+	5
chr3	9397617	+	2
chr3	9397618	+	2
chr3	9397619	+	24
chr3	9397620	+	1
chr3	9397623	+	1
chr3	9397647	+	5
chr3	9397648	+	1
chr3	9397653	+	2
chr3	9397662	+	1
chr3	9397664	+	1
chr3	9397666	+	1
chr3	9397671	+	2
chr3	9397674	+	3
chr3	9397677	+	1
chr3	9397680	+	1
chr3	9397695	+	1
chr3	9397699	+	1
chr3	9397704	+	1
chr3	9397721	+	1
chr3	9397729	+	1
chr3	9397736	+	1
chr3	9397738	+	1
chr3	9397739	+	9
chr3	9397748	+	2
chr3	9397791	+	1
chr3	9397806	+	1
chr3	9397812	+	1
chr3	9397817	+	2
chr3	9397823	+	2
chr3	9397824	+	3
chr3	9397825	+	1
chr3	9397828	+	1
chr3	9397837	+	4
chr3	9397841	+	2
chr3	9397842	+	1
chr3	9397843	+	13
chr3	9397844	+	4
chr3	9397845	+	1
chr3	9397846	+	1
chr3	9397848	+	3
chr3	9397849	+	4
chr3	9397850	+	7
chr3	9397851	+	6
chr3	9397852	+	3
chr3	9397854	+	11
chr3	9397856	+	1
chr3	9397857	+	1
chr3	9397858	+	3
chr3	9397860	+	3
chr3	9397861	+	68
chr3	9397862	+	2
chr3	9397864	+	4
chr3	9397867	+	2
chr3	9397869	+	2
chr3	9397870	+	4
chr3	9397871	+	36
chr3	9397872	+	14
chr3	9397873	+	2
chr3	9397874	+	2
chr3	9397878	+	1
chr3	9397881	+	10
chr3	9397882	+	4
chr3	9397883	+	1
chr3	9397884	+	2
chr3	9397890	+	2
chr3	9397891	+	1
chr3	9397896	+	2
chr3	9397899	+	3
chr3	9397900	+	9
chr3	9397901	+	2
chr3	9397905	+	2
chr3	9397907	+	1
chr3	9397909	+	3
chr3	9397931	+	3
chr3	9398079	+	1
chr3	9398106	+	1
chr3	9398227	+	2
chr3	9398410	+	1
chr3	9398706	+	1
chr3	9399513	+	1
chr3	9401801	+	1
chr3	9402471	+	1
chr3	9404028	+	1
chr3	9405017	+	1
chr3	9405927	+	1
chr3	9410851	+	1
chr3	9413621	+	1
chr3	9413682	+	1
chr3	9413969	+	1
chr3	9414386	+	1
chr3	9417047	+	1
chr3	9417342	+	1
chr3	9420552	+	1
chr3	9420574	+	1
chr3	9422952	+	1
chr3	9423726	+	1
chr3	9423782	+	1
chr3	9423937	+	1
chr3	9426006	+	1
chr3	9428072	+	1
chr3	9428547	+	1
chr3	9428942	+	1
chr3	9429483	+	1
chr3	9429573	+	1
chr3	9429836	+	1
chr3	9430211	+	1
chr3	9430261	+	1
chr3	9430397	+	1
chr3	9430418	+	1
chr3	9431753	+	2
chr3	9433304	+	1
chr3	9433401	+	1
chr3	9433543	+	2
chr3	9433922	+	2
chr3	9433931	+	1
chr3	9434391	+	1
chr3	9434430	+	1
chr3	9434610	+	1
chr3	9434724	+	1
chr3	9434836	+	3
chr3	9434865	+	1
chr3	9435157	+	1
chr3	9435852	+	1
chr3	9440514	+	2
chr3	9441688	+	1
chr3	9443072	+	1
chr3	9443239	+	1
chr3	9444092	+	1
chr3	9444979	+	1
chr3	9445086	+	1
chr3	9445161	+	1
chr3	9445171	+	1
chr3	9445173	+	2
chr3	9445204	+	2
chr3	9445226	+	1
chr3	9445298	+	1
chr3	9445715	+	1
chr3	9447054	+	1
chr3	9447081	+	1
chr3	9447199	+	1
chr3	9447284	+	1
chr3	9447566	+	1
chr3	9447748	+	1
chr3	9447839	+	1
chr3	9447888	+	1
chr3	9447899	+	1
chr3	9448041	+	1
chr3	9448412	+	1
chr3	9448581	+	1
chr3	9448607	+	1
chr3	9448749	+	1
chr3	9453188	+	1
chr3	9453768	+	1
chr3	9455108	+	1
chr3	9456459	+	1
chr3	9456461	+	1
chr3	9456927	+	1
chr3	9459432	+	1
chr3	9459606	+	1
chr3	9459828	+	1
chr3	9459845	+	1
chr3	9460431	+	1
chr3	9460749	+	1
chr3	9460919	+	1
chr3	9461618	+	1
chr3	9462501	+	1
chr3	9462678	+	1
chr3	9464214	+	1
chr3	9464430	+	1
chr3	9464449	+	1
chr3	9464506	+	1
chr3	9464598	+	1
chr3	9464622	+	1
chr3	9464671	+	1
chr3	9466818	+	1
chr3	9467126	+	1
chr3	9467138	+	1
chr3	9467401	+	1
chr3	9467402	+	1
chr3	9467756	+	1
chr3	9468970	+	1
chr3	9469250	+	1
chr3	9470309	+	1
chr3	9470329	+	1
chr3	9470370	+	1
chr3	9470754	+	2
chr3	9470781	+	1
chr3	9471628	+	1
chr3	9473247	+	1
chr3	9473277	+	1
chr3	9473283	+	1
chr3	9473294	+	1
chr3	9473398	+	1
chr3	9473399	+	2
chr3	9473465	+	3
chr3	9473582	+	1
chr3	9474524	+	1
chr3	9474588	+	1
chr3	9475031	+	1
chr3	9475079	+	1
chr3	9475185	+	1
chr3	9475552	+	1
chr3	9475606	+	1
chr3	9475691	+	1
chr3	9476189	+	1
chr3	9476289	+	1
chr3	9476305	+	1
chr3	9476347	+	1
chr3	9476354	+	1
chr3	9476374	+	1
chr3	9477006	+	1
chr3	9477150	+	1
chr3	9477181	+	1
chr3	9477294	+	1
chr3	9477307	+	1
chr3	9477377	+	1
chr3	9477378	+	2
chr3	9477379	+	3
chr3	9477381	+	1
chr3	9477445	+	1
chr3	9477469	+	1
chr3	9477500	+	2
chr3	9477502	+	1
chr3	9477549	+	1
chr3	9477581	+	1
chr3	9477674	+	1
chr3	9477676	+	3
chr3	9477677	+	2
chr3	9477678	+	3
chr3	9477680	+	2
chr3	9477681	+	1
chr3	9477684	+	1
chr3	9477711	+	1
chr3	9478996	+	1
chr3	9480098	+	1
chr3	9488926	+	1
chr3	9491491	+	1
chr3	9493040	+	1
chr3	9502241	+	1
chr3	9649422	+	1
chr3	9649438	+	1
chr3	9649441	+	1
chr3	9649442	+	1
chr3	9649445	+	1
chr3	9649447	+	4
chr3	9649452	+	2
chr3	9649453	+	1
chr3	9649458	+	11
chr3	9649459	+	3
chr3	9649460	+	8
chr3	9649461	+	3
chr3	9649462	+	4
chr3	9649464	+	3
chr3	9649465	+	2
chr3	9649466	+	2
chr3	9649467	+	4
chr3	9649468	+	8
chr3	9649469	+	2
chr3	9649470	+	8
chr3	9649471	+	4
chr3	9649472	+	4
chr3	9649473	+	3
chr3	9649474	+	2
chr3	9649476	+	11
chr3	9649477	+	15
chr3	9649478	+	8
chr3	9649479	+	7
chr3	9649480	+	3
chr3	9649481	+	2
chr3	9649483	+	24
chr3	9649484	+	6
chr3	9649485	+	2
chr3	9649490	+	2
chr3	9649493	+	1
chr3	9649495	+	28
chr3	9649496	+	6
chr3	9649497	+	2
chr3	9649499	+	2
chr3	9649500	+	3
chr3	9649501	+	16
chr3	9649502	+	3
chr3	9649503	+	11
chr3	9649504	+	26
chr3	9649505	+	6
chr3	9649508	+	2
chr3	9649510	+	9
chr3	9649511	+	4
chr3	9649512	+	2
chr3	9649513	+	7
chr3	9649515	+	1
chr3	9649516	+	3
chr3	9649561	+	1
chr3	9649641	+	1
chr3	9649666	+	2
chr3	9649696	+	1
chr3	9649709	+	1
chr3	9649724	+	3
chr3	9649736	+	1
chr3	9649742	+	1
chr3	9649833	+	1
chr3	9650129	+	1
chr3	9653759	+	1
chr3	9656350	+	1
chr3	9658606	+	1
chr3	9666006	+	1
chr3	9670038	+	1
chr3	9671153	+	1
chr3	9677316	+	1
chr3	9677349	+	1
chr3	9678308	+	1
chr3	9685242	+	1
chr3	9685591	+	1
chr3	9687873	+	1
chr3	9688373	+	1
chr3	9689832	+	1
chr3	9695221	+	1
chr3	9700826	+	1
chr3	9701828	+	1
chr3	9701869	+	1
chr3	9731474	+	1
chr3	9731728	+	3
chr3	9731729	+	1
chr3	9731730	+	1
chr3	9731733	+	4
chr3	9731740	+	1
chr3	9731742	+	18
chr3	9731743	+	11
chr3	9731746	+	5
chr3	9731751	+	2
chr3	9731752	+	3
chr3	9731755	+	6
chr3	9731756	+	1
chr3	9731757	+	1
chr3	9731758	+	2
chr3	9731764	+	1
chr3	9731771	+	1
chr3	9731773	+	2
chr3	9731776	+	6
chr3	9731777	+	1
chr3	9731779	+	2
chr3	9731788	+	1
chr3	9731991	+	1
chr3	9732033	+	1
chr3	9732086	+	1
chr3	9732087	+	1
chr3	9732690	+	1
chr3	9733117	+	1
chr3	9734362	+	1
chr3	9734456	+	1
chr3	9734826	+	1
chr3	9734956	+	1
chr3	9735538	+	1
chr3	9737966	+	1
chr3	9739033	+	1
chr3	9739466	+	1
chr3	9740038	+	1
chr3	9740819	+	1
chr3	9740921	+	1
chr3	9741742	+	1
chr3	9743085	+	1
chr3	9743811	+	1
chr3	9744149	+	2
chr3	9749913	+	1
chr3	9749926	+	1
chr3	9749938	+	1
chr3	9749944	+	1
chr3	9749949	+	4
chr3	9749950	+	8
chr3	9749951	+	3
chr3	9749953	+	7
chr3	9749954	+	2
chr3	9749959	+	3
chr3	9749960	+	1
chr3	9749961	+	16
chr3	9749962	+	4
chr3	9749964	+	1
chr3	9749968	+	1
chr3	9749970	+	1
chr3	9749972	+	3
chr3	9749973	+	7
chr3	9749975	+	2
chr3	9749981	+	2
chr3	9749985	+	1
chr3	9749987	+	2
chr3	9749989	+	3
chr3	9749990	+	2
chr3	9749995	+	6
chr3	9750003	+	2
chr3	9750004	+	3
chr3	9750005	+	11
chr3	9750007	+	1
chr3	9750009	+	1
chr3	9750014	+	1
chr3	9750020	+	3
chr3	9750031	+	2
chr3	9750046	+	2
chr3	9750047	+	3
chr3	9750048	+	1
chr3	9750049	+	1
chr3	9750051	+	2
chr3	9750057	+	2
chr3	9750062	+	2
chr3	9750063	+	1
chr3	9750071	+	1
chr3	9750074	+	1
chr3	9750091	+	1
chr3	9750093	+	1
chr3	9750094	+	1
chr3	9750102	+	1
chr3	9750107	+	3
chr3	9750121	+	1
chr3	9750137	+	1
chr3	9750218	+	1
chr3	9750248	+	2
chr3	9750256	+	1
chr3	9750259	+	6
chr3	9750260	+	6
chr3	9750262	+	4
chr3	9750264	+	4
chr3	9750267	+	8
chr3	9750269	+	6
chr3	9750270	+	4
chr3	9750272	+	8
